0.28000	7.47773	1.35806	0.100909	0.00283459	8.12284	9.10788	1.51004	0.102109	0.00261152	13.1667
0.41700	7.34483	1.33582	0.0993302	0.0027936	8.24397	8.8602	1.4695	0.0992521	0.00253756	13.0287
0.55400	7.21842	1.31478	0.097842	0.00275514	8.26317	8.6319	1.43222	0.0966347	0.00247001	12.8178
0.69100	7.07093	1.29048	0.0961317	0.00271098	8.16768	8.3701	1.3898	0.093664	0.00239339	12.462
0.82800	6.94804	1.27028	0.09472	0.0026749	8.08653	8.15438	1.35493	0.0912381	0.00233134	12.1696
0.96600	6.82376	1.24997	0.0933061	0.00263889	7.97353	7.94107	1.32061	0.0888596	0.00227074	11.8531
1.10000	6.67963	1.22661	0.0916822	0.00259741	7.78701	7.69663	1.28145	0.0861439	0.00220126	11.436
1.24000	6.55811	1.20695	0.0903279	0.00256326	7.64216	7.4896	1.24842	0.083873	0.00214385	11.0945
1.37700	6.44518	1.18881	0.089088	0.00253227	7.49948	7.30248	1.21876	0.0818497	0.00209314	10.7802
1.51400	6.33105	1.17052	0.087838	0.00250102	7.34303	7.11176	1.18853	0.0797828	0.00204116	10.447
1.65140	6.22032	1.15287	0.0866397	0.00247126	7.1848	6.931	1.16004	0.0778496	0.00199293	10.1261
1.78800	6.11723	1.13653	0.0855382	0.00244414	7.03524	6.76519	1.13406	0.0760975	0.00194957	9.83042
1.92570	6.01708	1.1207	0.0844763	0.00241812	6.88627	6.60372	1.1088	0.0743989	0.00190764	9.53853
2.06280	5.91771	1.10507	0.0834313	0.00239262	6.73232	6.44466	1.08402	0.0727383	0.00186679	9.24496
2.20000	5.81735	1.08931	0.082377	0.00236685	6.57103	6.28302	1.05881	0.071044	0.00182494	8.94063
2.33700	5.72023	1.07414	0.0813701	0.00234245	6.41179	6.12926	1.03499	0.0694557	0.00178606	8.64837
2.47000	5.62594	1.05944	0.0803941	0.00231879	6.25335	5.97975	1.01182	0.0679087	0.00174811	8.36039
2.61000	5.53962	1.0461	0.0795221	0.00229807	6.11227	5.8453	0.991194	0.0665511	0.00171542	8.10577
2.74850	5.45399	1.03289	0.0786602	0.00227761	5.96857	5.71119	0.970632	0.0651975	0.00168279	7.84771
2.88500	5.37477	1.02076	0.077875	0.00225919	5.83561	5.58988	0.952166	0.0639939	0.00165413	7.61492
3.02200	5.29499	1.00856	0.0770868	0.00224072	5.69863	5.46743	0.933541	0.0627794	0.00162519	7.37675
3.16000	5.2176	0.996772	0.0763297	0.00222309	5.56483	5.34719	0.915283	0.061591	0.00159692	7.14144
3.29700	5.14348	0.985533	0.0756117	0.0022065	5.43584	5.23215	0.897867	0.0604615	0.00157016	6.91544
3.43400	5.07218	0.974764	0.0749276	0.00219081	5.31119	5.12328	0.881459	0.0594037	0.0015453	6.70149
3.57100	5.00397	0.964525	0.0742827	0.00217618	5.19141	5.01706	0.865494	0.0583776	0.00152126	6.49147
3.70000	4.93899	0.954765	0.0736665	0.00216216	5.0753	4.91512	0.850134	0.0573861	0.00149789	6.28784
3.84600	4.87088	0.944633	0.0730364	0.0021481	4.95425	4.81427	0.835161	0.0564398	0.0014762	6.08818
3.98200	4.80919	0.935473	0.0724682	0.00213548	4.8441	4.71906	0.820967	0.0555368	0.00145532	5.89832
