0.28000	-11.629178125633	-1.754430767777	-0.121980616916	-0.003078759800	-35.659743151242	-4.322721286088	-0.574467292499	-0.041372424553	-0.001073698453	-19.138464697503
0.35551	-11.543790111801	-1.740510537034	-0.120966930553	-0.003051099062	-35.222748299451	-4.015600125444	-0.524208253357	-0.037730971628	-0.000975266472	-18.196326532764
0.43101	-11.587409807135	-1.747991810427	-0.121516414195	-0.003065874347	-35.120702975506	-4.231799800366	-0.559823232098	-0.040304127998	-0.001044232765	-18.486945146927
0.50652	-11.634629867599	-1.755191028924	-0.121989855613	-0.003077289889	-35.071537439701	-4.096384406800	-0.536913147158	-0.038588829143	-0.000996431029	-18.024132969580
0.58202	-11.575207549489	-1.745648318393	-0.121300669847	-0.003058559668	-34.791449972732	-3.989520675676	-0.519730135323	-0.037358449906	-0.000963459007	-17.633247833331
0.65753	-11.510442901403	-1.735530196569	-0.120587516353	-0.003039567077	-34.511130723130	-3.854039377619	-0.498126172483	-0.035820273346	-0.000922348263	-17.188933774334
0.73303	-11.444531347637	-1.725363555682	-0.119882761813	-0.003021154147	-34.240038981709	-3.717097246821	-0.477064133659	-0.034380046286	-0.000885482711	-16.744463134329
0.80854	-11.563631261661	-1.744813245277	-0.121272115255	-0.003057941302	-34.410250738739	-3.979632514283	-0.519933707567	-0.037458407022	-0.000967656186	-17.240603852263
0.88405	-11.556571529519	-1.743361095828	-0.121134537622	-0.003053222166	-34.305905871812	-3.842159625889	-0.496540825864	-0.035693763358	-0.000918042208	-16.846472033055
0.95955	-11.612379722911	-1.752636240252	-0.121801543325	-0.003070894541	-34.345521651242	-4.003931342366	-0.523305841025	-0.037636464644	-0.000970399644	-17.123996120558
1.03506	-11.572321154508	-1.746938847506	-0.121435780503	-0.003062009748	-34.162685991703	-3.950902520687	-0.516757763810	-0.037299288126	-0.000964620597	-16.892308998949
1.11056	-11.606181117802	-1.752500734802	-0.121825465447	-0.003071973252	-34.165476131286	-3.880178946499	-0.504873465897	-0.036403883084	-0.000939318346	-16.659949133699
1.18607	-11.690632056373	-1.766712609659	-0.122866943093	-0.003100192636	-34.283001903912	-4.193452560560	-0.557125088714	-0.040238418674	-0.001043938672	-17.289112340941
1.26157	-11.676798529469	-1.764618286662	-0.122714436994	-0.003095851609	-34.184011404848	-4.062616653394	-0.536017300006	-0.038719953046	-0.001002968595	-16.920193559574
1.33708	-11.666822870707	-1.763276761613	-0.122622373544	-0.003093241713	-34.095062967291	-4.033088735367	-0.531180352305	-0.038351720997	-0.000992236260	-16.788876136845
1.41258	-11.655896793942	-1.761470235968	-0.122478614863	-0.003088855222	-34.012328449834	-3.867129867112	-0.503912937760	-0.036362788252	-0.000938036904	-16.353233478587
1.48809	-11.763928346291	-1.779504906225	-0.123792815438	-0.003124300519	-34.197578430350	-4.185011801676	-0.556708008031	-0.040217960571	-0.001042627290	-17.008885937566
1.56360	-11.758605051104	-1.778597700753	-0.123711958569	-0.003121528084	-34.133173321085	-4.098990926131	-0.542331744957	-0.039144545887	-0.001012594784	-16.762947557906
1.63910	-11.837072335390	-1.792029638821	-0.124709989772	-0.003148883381	-34.252689497495	-4.340850090740	-0.583142767448	-0.042165122389	-0.001095505947	-17.243847260845
1.71461	-11.715515033556	-1.772711668126	-0.123339591196	-0.003112410634	-33.918893118762	-4.067190187153	-0.539226377421	-0.039037523046	-0.001012233423	-16.558057656214
1.79011	-11.772352885842	-1.782606660832	-0.124081045504	-0.003132806897	-33.992900495780	-4.131371292870	-0.550834647255	-0.039935636111	-0.001037603398	-16.639532879597
1.86562	-11.771235399762	-1.782320543990	-0.124041607337	-0.003131084299	-33.947544398633	-4.124988979835	-0.549260488540	-0.039773905944	-0.001031826610	-16.587096901044
1.94112	-11.780074674682	-1.784006025175	-0.124167741459	-0.003134399416	-33.921413426492	-4.145053636601	-0.552978234780	-0.040060444336	-0.001039780458	-16.582429907226
2.01663	-11.875543975356	-1.799864065783	-0.125315976321	-0.003165150100	-34.093586370814	-4.283636254029	-0.575920268029	-0.041720609253	-0.001084244053	-16.850556393963
2.09213	-11.910370882357	-1.805714527844	-0.125735731876	-0.003176152752	-34.130546125549	-4.337511880554	-0.584932825480	-0.042370764961	-0.001101456292	-16.928668266946
2.16764	-11.812846881435	-1.790697740414	-0.124701984093	-0.003149411853	-33.855869529914	-4.105961075906	-0.548994525233	-0.039897336328	-0.001037845909	-16.333249012503
2.24315	-11.986535601578	-1.818002418546	-0.126586172651	-0.003197690607	-34.230226629908	-4.568221785109	-0.621626413286	-0.044923435516	-0.001167210708	-17.390245924817
2.31865	-11.841308533465	-1.795908734160	-0.125089840436	-0.003159699573	-33.838477793649	-4.246640092279	-0.572330177756	-0.041573366861	-0.001082083094	-16.571208785880
2.39416	-12.041975405711	-1.827955097514	-0.127338759677	-0.003218358773	-34.271550075780	-4.629661323774	-0.633351250439	-0.045855985781	-0.001193941267	-17.430567964990
2.46966	-11.897033508965	-1.805672356681	-0.125814182181	-0.003179273605	-33.886295014606	-4.294363605908	-0.581639293021	-0.042324702537	-0.001103889079	-16.585957748675
2.54517	-12.090868624388	-1.836580508360	-0.127980485913	-0.003235717539	-34.306349499623	-4.785971068725	-0.660091217975	-0.047846379815	-0.001248653877	-17.700102549819
2.62067	-11.955487451417	-1.815127254867	-0.126464310889	-0.003195526485	-33.955057849756	-4.370469626569	-0.593051281816	-0.043049712292	-0.001120359448	-16.705263893281
