0.28000	-11.9659	-1.82503	-0.126985	-0.00319212	-36.1336	-5.2567	-0.759437	-0.0561033	-0.00148985	-20.6727
0.41700	-12.0032	-1.83132	-0.127435	-0.00320387	-35.8128	-5.31976	-0.770162	-0.0568914	-0.00151115	-20.4061
0.55400	-12.0263	-1.83519	-0.127705	-0.00321059	-35.5751	-5.34263	-0.77408	-0.0571709	-0.00151828	-20.1655
0.69100	-12.0698	-1.84244	-0.128221	-0.00322401	-35.4469	-5.417	-0.786534	-0.0580758	-0.00154251	-20.1038
0.82800	-12.1132	-1.84969	-0.128738	-0.00323751	-35.3579	-5.49416	-0.799486	-0.059019	-0.00156782	-20.088
0.96600	-12.1333	-1.85314	-0.12898	-0.00324359	-35.2428	-5.50905	-0.802208	-0.0592196	-0.00157303	-19.9575
1.10000	-12.1589	-1.85737	-0.129274	-0.00325092	-35.1657	-5.54126	-0.807615	-0.0596049	-0.001583	-19.8932
1.24000	-12.2116	-1.86609	-0.129893	-0.00326704	-35.1602	-5.62415	-0.82134	-0.0605927	-0.0016092	-19.9538
1.37700	-12.2287	-1.86902	-0.130095	-0.00327201	-35.088	-5.63109	-0.822727	-0.060695	-0.00161172	-19.8552
1.51400	-12.26	-1.87423	-0.130462	-0.00328136	-35.0586	-5.67505	-0.830153	-0.0612332	-0.001626	-19.8513
1.65140	-12.324	-1.88468	-0.1312	-0.00330057	-35.1131	-5.78587	-0.848345	-0.0625386	-0.00166068	-20.0104
1.78800	-12.3244	-1.88488	-0.131206	-0.00330024	-35.0283	-5.76615	-0.845427	-0.0623346	-0.00165509	-19.8758
1.92570	-12.3762	-1.89344	-0.131813	-0.00331604	-35.0664	-5.85951	-0.860847	-0.0634431	-0.00168449	-20.0061
2.06280	-12.4184	-1.90037	-0.132299	-0.00332854	-35.089	-5.91057	-0.869329	-0.0640515	-0.00170052	-20.0463
2.20000	-12.4414	-1.90425	-0.132572	-0.00333541	-35.071	-5.92758	-0.872401	-0.0642794	-0.00170654	-20.0109
2.33700	-12.473	-1.90944	-0.132931	-0.00334445	-35.0778	-5.97054	-0.879508	-0.0647838	-0.00171961	-20.0415
2.47000	-12.5151	-1.91629	-0.133409	-0.00335663	-35.1144	-6.03478	-0.890065	-0.0655373	-0.00173943	-20.1266
2.61000	-12.5425	-1.92092	-0.133736	-0.00336502	-35.1153	-6.0771	-0.897373	-0.0660779	-0.00175405	-20.1566
2.74850	-12.5774	-1.92656	-0.134124	-0.00337467	-35.1396	-6.12813	-0.905669	-0.0666597	-0.001769	-20.2163
2.88500	-12.6008	-1.93046	-0.134394	-0.00338141	-35.1393	-6.14255	-0.90824	-0.066847	-0.00177383	-20.1922
3.02200	-12.6042	-1.93104	-0.134421	-0.00338153	-35.0957	-6.11372	-0.90361	-0.0665036	-0.00176406	-20.0732
3.16000	-12.6626	-1.94058	-0.135094	-0.00339899	-35.1802	-6.23339	-0.923368	-0.0679323	-0.00180236	-20.2935
3.29700	-12.7103	-1.9484	-0.135645	-0.00341324	-35.2417	-6.29707	-0.933895	-0.0686868	-0.00182226	-20.3891
3.43400	-12.7245	-1.95072	-0.135796	-0.00341661	-35.2293	-6.31148	-0.936361	-0.0688593	-0.0018265	-20.3742
3.57100	-12.7499	-1.95482	-0.136071	-0.0034233	-35.2448	-6.33784	-0.940673	-0.0691582	-0.00183398	-20.39
3.70000	-12.8289	-1.96783	-0.137003	-0.00344799	-35.3841	-6.48321	-0.964807	-0.0709158	-0.00188148	-20.6758
3.84600	-12.8349	-1.96882	-0.13706	-0.00344888	-35.3541	-6.47921	-0.964384	-0.0708879	-0.00188054	-20.6191
3.98200	-12.8561	-1.97223	-0.137287	-0.00345422	-35.3643	-6.49972	-0.967701	-0.0711113	-0.00188587	-20.6263
4.12000	-12.8977	-1.97896	-0.137752	-0.00346602	-35.422	-6.55613	-0.976911	-0.0717632	-0.00190283	-20.7159
4.26000	-12.9173	-1.98214	-0.137964	-0.003471	-35.4294	-6.57352	-0.979823	-0.0719649	-0.00190778	-20.7157
4.39000	-12.9389	-1.9857	-0.138209	-0.00347706	-35.444	-6.61336	-0.98659	-0.0724593	-0.00192101	-20.768
4.53000	-12.9942	-1.99467	-0.138835	-0.00349317	-35.536	-6.69748	-1.00037	-0.073446	-0.00194713	-20.9229
4.67000	-13.0132	-1.99767	-0.139029	-0.00349758	-35.546	-6.69955	-1.00064	-0.0734468	-0.00194643	-20.893
4.80000	-13.0603	-2.00533	-0.139565	-0.00351135	-35.6226	-6.77692	-1.01338	-0.0743623	-0.00197074	-21.0359
4.94000	-13.0686	-2.00666	-0.139645	-0.00351284	-35.6091	-6.77895	-1.01391	-0.0744036	-0.00197171	-21.004
5.08000	-13.0873	-2.00965	-0.13984	-0.00351733	-35.6205	-6.79488	-1.01651	-0.0745774	-0.00197576	-21.0072
5.22000	-13.1841	-2.02532	-0.140946	-0.00354624	-35.8125	-6.96466	-1.0442	-0.0765621	-0.00202863	-21.3634
5.35000	-13.1652	-2.02232	-0.140721	-0.00353978	-35.7394	-6.92373	-1.03793	-0.076128	-0.00201719	-21.2347
5.49000	-13.2141	-2.03002	-0.141242	-0.00355268	-35.8252	-6.97401	-1.04569	-0.0766441	-0.0020297	-21.3252
5.63000	-13.2442	-2.03501	-0.141592	-0.00356163	-35.8638	-7.0246	-1.05436	-0.0772877	-0.00204726	-21.4047
5.77000	-13.275	-2.04007	-0.141944	-0.00357049	-35.9051	-7.09122	-1.06557	-0.0781068	-0.00206933	-21.5226
5.90000	-13.297	-2.0434	-0.142152	-0.00357508	-35.9326	-7.08653	-1.06439	-0.0779813	-0.00206468	-21.4908
6.04000	-13.314	-2.04616	-0.142335	-0.00357939	-35.9447	-7.09577	-1.06612	-0.0781118	-0.00206812	-21.4807
6.18000	-13.3434	-2.05085	-0.14265	-0.00358704	-35.9865	-7.15043	-1.07504	-0.0787434	-0.00208455	-21.5777
6.31000	-13.3444	-2.05102	-0.14265	-0.00358647	-35.9639	-7.13516	-1.07278	-0.0785847	-0.00208017	-21.5141
6.45000	-13.4434	-2.06688	-0.143759	-0.00361524	-36.1685	-7.29559	-1.09864	-0.0804182	-0.00212848	-21.8588
6.59000	-13.4401	-2.0664	-0.143714	-0.00361351	-36.1348	-7.2873	-1.09775	-0.0803756	-0.00212769	-21.8072
6.73000	-13.4516	-2.06813	-0.143813	-0.00361533	-36.1379	-7.29718	-1.0993	-0.0804709	-0.00212957	-21.8047
6.86000	-13.495	-2.07508	-0.144292	-0.00362744	-36.2165	-7.36189	-1.10986	-0.0812248	-0.00214946	-21.9292
7.00000	-13.5097	-2.07743	-0.144442	-0.00363078	-36.2266	-7.38094	-1.11311	-0.081457	-0.0021554	-21.9456
