0.00002000	4.80000	-0.9578780946038616	1.165885464457903
0.00002197	4.80000	-0.8885139826159425	1.193107792847188
0.00002414	4.80000	-0.8248101689504851	1.1896821514109959
0.00002651	4.80000	-0.7664494853483342	1.1766120735620003
0.00002913	4.80000	-0.713003689954379	1.1590574217090093
0.00003200	4.80000	-0.6640457276619	1.138912280826216
0.00003515	4.80000	-0.6191730205562681	1.117053140182348
0.00003861	4.80000	-0.5780072838560766	1.0938638718057467
0.00004242	4.80000	-0.5402047782398111	1.0696427847898502
0.00004660	4.80000	-0.5054501408596714	1.0445844217369673
0.00005119	4.80000	-0.47345514986549037	1.0188316310269823
0.00005624	4.80000	-0.4439584542873349	0.9925179493508737
0.00006178	4.80000	-0.41672212404664416	0.9657534986978865
0.00006786	4.80000	-0.39153230697676106	0.9386614301801357
0.00007455	4.80000	-0.3681947107222672	0.9113435874062358
0.00008190	4.80000	-0.34653457300298757	0.8839020465274654
0.00008997	4.80000	-0.3263951598167349	0.856438596501309
0.00009883	4.80000	-0.30763554112764785	0.8290458057703206
0.00010857	4.80000	-0.2901307646055246	0.8018229321007597
0.00011927	4.80000	-0.27376833536420997	0.7748520297823478
0.00013103	4.80000	-0.25844756067721875	0.7482045043936508
0.00014394	4.80000	-0.24408155893099917	0.7219717621168358
0.00015812	4.80000	-0.23059090370858185	0.696213193682473
0.00017370	4.80000	-0.21790661221964	0.6709959016495167
0.00019082	4.80000	-0.2059657698726904	0.6463623785744138
0.00020962	4.80000	-0.19471670659797544	0.6223877493217743
0.00023028	4.80000	-0.18410961801243897	0.5991005050650625
0.00025297	4.80000	-0.1740998285157589	0.576521137354778
0.00027790	4.80000	-0.16465215081635065	0.5547085650079849
0.00030528	4.80000	-0.15573289431247822	0.533693386349305
0.00033537	4.80000	-0.14730683106857714	0.5134558906210138
0.00036841	4.80000	-0.13934666806415266	0.4940176888610343
0.00040472	4.80000	-0.13183176843432334	0.4754350284226685
0.00044460	4.80000	-0.12473261530796399	0.45765941107364744
0.00048841	4.80000	-0.11803166906350236	0.4407335941710554
0.00053654	4.80000	-0.11170680666014138	0.4246411388887524
0.00058941	4.80000	-0.10573797697733253	0.40937017440259316
0.00064749	4.80000	-0.10010793159047102	0.3949229720664405
0.00071130	4.80000	-0.09480044702375302	0.3813011309453082
0.00078139	4.80000	-0.08979802502082383	0.3684840713589724
0.00085839	4.80000	-0.08508577499272652	0.35646828208607384
0.00094297	4.80000	-0.08064753446823807	0.3452294016617544
0.00103589	4.80000	-0.07647061684275636	0.33477149373069826
0.00113797	4.80000	-0.07254007018843443	0.32506841426653915
0.00125011	4.80000	-0.06884458412011689	0.3161264380873957
0.00137330	4.80000	-0.06536897830542565	0.3079035682691108
0.00150862	4.80000	-0.06210014281713033	0.3003730126387097
0.00165729	4.80000	-0.05902918764519342	0.2935501666903113
0.00182060	4.80000	-0.0561449702061999	0.28742009773457367
0.00200000	4.80000	-0.05343672652447465	0.28196641911248965
